id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before,actual_return_after,actual_volatility_before,actual_volatility_after,actual_return_change,actual_volatility_change,actual_price_change_10m,actual_price_change_1h,actual_price_change_1d,llm_sentiment_score,gpt4_return,gpt4_volatility,llm_cryptorelated,llm_emotiontype,llm_emotionlevel,llm_geopolitical,llm_economyimpact,llm_btcprice,llm_expectation
2541,2025-03-13 11:58:38.721+00,"The European Union, one of the most hostile and abusive taxing and tariffing authorities in the World, which was formed for the sole purpose of taking advantage of the United States, has just put a nasty 50% Tariff on Whisky. If this Tariff is not removed immediately, the U.S. will shortly place a 200% Tariff on all WINES, CHAMPAGNES, &amp; ALCOHOLIC PRODUCTS COMING OUT OF FRANCE AND OTHER E.U. REPRESENTED COUNTRIES. This will be great for the Wine and Champagne businesses in the U.S.",2884,8191,34295,[],114155003492555395,-0.00196154722743330325,0.00534961774139809187,0.03130416719238178099707,0.02782566891021931200072,-0.00190240581588072278,0.00054570948893622864910,-0.00134276794332187130,-0.00526995391414804161,0.53639524968086938200,5.0,-0.3,0.7,0,3,7,9,7,2,4
2542,2025-03-13 11:38:22.174+00,"Senator Mark Wayne Mullin was great on Fake News CNN. Made Caitlin Collins look like the third rate, low ratings reporter, she is!",976,4737,25394,[],114154923764886136,-0.00076414724967911607,0.00656461358929668054,0.03128878386360355895560,0.02784841935215615163119,0.00372047966702435260,-0.000675699996570190574,-0.00037322126549547659,-0.00081710092591485410,0.65862078919750301700,5.0,0.0,0.1,0,3,6,2,1,0,7
2543,2025-03-13 01:40:28.995+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/114150974010417514,999,4070,21216,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/152/572/303/504/232/original/d0e0546f3515fb87.mp4""]",114152572770294243,0.00621927940181308036,-0.02532285643681297649,0.03436561372553763371797,0.02884998744522313056027,0.00325352640308048132,0.000010735734296753060,0.00142225563371458233,0.00174813701098402811,-2.50049222287851939400,5.0,0.3,0.6,0,1,3,7,4,1,6
2544,2025-03-12 20:51:05.051+00,"Secretary of Energy Chris Wright: “President Trump is a businessman. Thank God he became elected president, and what we're seeing now is a master negotiator practicing his craft.""",1752,6620,30293,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/434/378/092/031/original/b3db2e5929bc8aab.mp4""]",114151434816736382,0.00216724969111533073,-0.03436334555409867661,0.03456968063676344790568,0.02920797103233201716981,-0.00613266628171647508,0.000902352068676782482,0.00083595856080392531,-0.00211894863865309260,-3.37796310257677098600,5.0,0.3,0.4,0,1,4,6,5,1,7
2545,2025-03-12 20:23:58.519+00,"“GE Aerospace announced on Tuesday a nearly $1 billion investment in U.S. manufacturing, the latest company to do so under the Trump administration…It marks the latest company to put money back into the U.S. economy.Eli Lilly announced last month that it was investing an additional $27 billion to boost domestic drug production, bringing the company's total U.S. manufacturing investment to more than $50 billion since 2020. Apple also announced that it is committing $500 billion over the next five years, which will involve building an advanced AI server manufacturing factory near Houston, as well as doubling the company's Advanced Manufacturing Fund from $5 billion to $10 billion.Softbank, DAMAC, Meta and others have also committed to investing in the U.S. under Trump…” https://www.foxbusiness.com/lifestyle/ge-aerospace-invest-nearly-1b-us-manufacturing",990,5776,24712,[],114151328220491045,0.00220909225932781986,-0.02844736615487198086,0.03471905824592682901391,0.02919621829264692707867,0.00347644076092607288,-0.000014561925802785125,0.00177651996582093345,0.00479119857666050443,-2.80465495527691824700,5.0,0.2,0.3,0,1,3,4,7,1,8
2548,2025-03-12 20:17:01.128+00,Howard Lutnick: “What does the President want? He wants to worry about major things for national security...these are the kind of tariffs that are going to make sure these things COME BACK TO AMERICA and are BUILT IN AMERICA…”,501,4387,20188,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/300/535/487/163/original/8a0b2ec4392b2f43.mp4""]",114151300866147161,-0.00115019513889465193,-0.02796884917045161866,0.03474017603708119009940,0.02918564449459746156455,0.00443399734737317048,-0.000677484159290825533,0.00032995413951243061,0.00480533429881728216,-2.75813420226888728000,5.0,-0.3,0.6,0,1,4,7,6,1,8
2550,2025-03-12 20:11:51.949+00,“President Trump is delivering on his promise to put America first and his actions today put the domestic steel industry in a position to again be the envy of the world. We look forward to continuing to work with President Trump and his team to ensure our industry meets the explosive demand we expect to see from America First trade policies supporting domestic manufacturing.” https://steelnet.org/steel-manufacturers-association-welcomes-the-section-232-tariff-on-imported-steel/,424,3910,18052,[],114151280603984689,-0.00252699982056691807,-0.02967078445139430546,0.03476062597560293119383,0.02919822456964901312457,0.00647197795360631349,-0.000924719576373416642,0.00018031416210134477,0.00573671982572932127,-2.92349280971614348000,5.0,-0.2,0.4,0,1,5,7,6,0,8
2551,2025-03-12 20:08:59.528+00,"Cleveland-Cliffs CEO Lourenco Goncalves: “This is the right moment, the right time—manufacturing is BACK…We're going to build in America. We're going to produce things here, employ Americans.""",272,3714,16411,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/269/144/262/347/original/6d8572fc93ab67e2.mp4""]",114151269304041473,-0.00165785009919185001,-0.03051307170486358816,0.03476770522954750728252,0.02917815249237498970543,0.00179554580276480779,-0.001297965372647200133,-0.00048063225767681215,0.00329950485103115108,-3.00522468864188625100,5.0,0.1,0.3,0,1,6,3,6,1,8
2552,2025-03-12 20:05:57.639+00,"Goldman Sachs CEO David Solomon: ""One of the things that I do like is that the President is engaged with the business community. The administration is engaged with the business community — and that's a different experience than what we've had over the course of the last four years.""",266,3554,16030,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/257/218/256/408/original/1cfa728dfae76244.mp4""]",114151257383811463,-0.00439394496463449437,-0.02793259956532524010,0.03476328865234152089570,0.02917954999858701939677,0.00467070872456427960,-0.001177260314284005655,0.00038141430358039833,0.00624491875754441724,-2.75460915914164252400,5.0,0.2,0.3,0,1,3,4,5,1,8
2553,2025-03-12 20:02:35.763+00,"Kevin Hassett: ""The economic news we've been seeing is really wonderful. It's way above expectations of economists...10,000 manufacturing jobs, 9,000 auto jobs...The lowest core inflation in four years. You can see that President Trump's policies are working…”",366,3859,16304,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/243/813/514/954/original/5a5ee4a3375b4080.mp4""]",114151244153727055,-0.00247818340768836576,-0.02963941737328164635,0.03473559091336998798373,0.02919517773424769071550,0.00155347751506448561,-0.000620800437442746988,-0.00073240749946668185,0.00443136702230862566,-2.92044775557522585200,5.0,0.3,0.4,0,1,4,3,7,2,8
2555,2025-03-12 19:09:22.545+00,"A great afternoon at The Capitol attending the Friends of Ireland Luncheon, thank you! 🇺🇸🇮🇪",450,3489,17824,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/034/476/852/628/original/0aebfa2fcf37be0c.mp4""]",114151034882857858,-0.00609773374756220197,-0.02478196482420907732,0.03485673705253198388019,0.02925724748971590090258,-0.00748006612124204795,-0.000052868440609573672,0.00215143824722183423,0.00086499755205330289,-2.44774129190689006400,5.0,0.0,0.1,0,1,3,4,1,0,8
2556,2025-03-12 19:08:52.642+00,🇺🇸🇮🇪,205,2918,13736,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/023/512/289/815/original/9b138ab19c0efe9b.mp4""]",114151032918411177,-0.00776820022105005687,-0.02478981848185020793,0.03487739580572207766624,0.02926154658039439129485,-0.00814039587952163455,0.000246699024008680113,0.00260302864479602136,0.00149965097977036209,-2.44850743094040165400,5.0,0.0,0.1,0,1,0,2,0,0,5
2557,2025-03-12 19:04:20.658+00,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership. We're going to take back our wealth and we're take back a lot of the companies that left…",1444,7297,32903,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/151/008/325/038/751/original/eae77e27e307d233.mp4""]",114151015090831669,-0.00659327676197709691,-0.02132460512840947435,0.03502573215885491757781,0.02927732379419103864364,-0.00634154448961318249,-0.000666057982953362083,0.00311697632365932996,0.00218671078965255326,-2.10988433444455440800,5.0,0.3,0.6,0,3,7,7,6,2,6
2558,2025-03-12 18:55:01.833+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/114150971128693981,189,2404,11755,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/150/978/401/357/539/original/a69ed3c67f0773ae.mp4""]",114150978475308549,-0.00938166638666368401,-0.02132318426400520792,0.03514488904458237388618,0.02927701809883771829360,0.00066546625254711081,-0.000159669108484911848,0.00098656454228859219,0.00683456524621572506,-2.10974524576486264300,5.0,0.3,0.7,0,1,0,0,0,0,0
2560,2025-03-12 18:53:09.733+00,It was my Great Honor to welcome Taoiseach Micheál Martin to the White House today🇺🇸🇮🇪,178,2206,11536,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/150/971/051/240/791/original/bdce17d7f7150030.mp4""]",114150971128693981,-0.00997146868055008259,-0.02368666110750092935,0.03515534014069159287559,0.02929768077107220606440,-0.00070911050569318803,0.000467690134009145481,0.00099300525211508545,0.00411550487917810502,-2.34083340275450285100,5.0,0.0,0.1,0,1,4,7,3,0,8
2561,2025-03-12 18:04:32.581+00,BILL O’REILLY: “TRUMP HAS BEEN VERY CLEAR ABOUT WHERE HE STANDS…”,464,3206,14280,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/150/762/779/254/565/original/7394a2803c1ea3c6.mp4""]",114150779950233754,0.00044194100080843713,-0.01973038772313400619,0.03601675820361970775797,0.02900722764793416747611,0.01102213586291015146,0.000388302225954517764,0.00504880166614359702,0.00856231663073511704,-1.95370174682485334100,5.0,0.0,0.1,0,5,3,6,4,1,7
2562,2025-03-12 17:39:05.356+00,"JUDGE JEANINE: “THIS IS GOING TO BENEFIT THE AMERICAN WORKER, AMERICAN MANUFACTURING, AND DOMESTIC PRODUCTION—AND IT IS GOING TO PRESERVE JOBS!”",911,3903,16888,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/150/670/672/037/096/original/cc9dd2c0ce255cc1.mp4""]",114150679862041475,0.01723879588771970902,-0.02854207761131568864,0.03650486451584842615850,0.02881397737433416601540,-0.00262683152742644836,-0.0001778521842090049685,-0.00153037237403804515,0.00220097136202777492,-2.81386003204565796900,5.0,0.2,0.3,0,1,6,3,6,1,8
2563,2025-03-12 15:31:33.897+00,“TRUMP SHAKING UP BROKEN ECONOMIC SYSTEM”,990,4343,17754,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/150/177/193/195/113/original/cbdb082c9418d150.mp4""]",114150178416032160,0.00355682408364945184,-0.00049352703859808244,0.03748253900816006837602,0.02886850995025537492610,0.01203894906870588962,-0.002550035188920727861,0.000027111527993450051119,0.00270330149712065759,-0.04934052741613398400,5.0,0.3,0.6,1,5,6,4,7,3,6
2565,2025-03-12 14:06:56.506+00,"Wow!!! People are loving Elon, a GREAT PATRIOT. Nice to see!!! DJT",3238,7400,40987,[],114149845661093099,0.02712621366002853554,-0.01039524071245022406,0.03995252285873372636697,0.02977106577511882242172,-0.01249226831826617352,-0.000609691672079487277,-0.00545988390821814093,-0.02402134082350985916,-1.03413969322445509500,5.0,0.3,0.6,0,1,6,3,1,0,7
2566,2025-03-12 05:23:53.953+00,"So Massie can vote for Debt Ceiling AND Budget to be put into the Trump Administration, making them both the Republicans problem and responsibility, but can’t give us a simple Continuing Resolution vote allowing us the time necessary to come up with a “GREAT, BIG, BEAUTIFUL BILL??? Republicans only “NO Vote. GRANDSTANDER!",3026,6684,26963,[],114147788974149994,0.021758030251583052,0.02035799461735387534,0.04299058182533385973679,0.03324022335223500707111,0.00115675617690424872,-0.0007459986495927014090,0.00191879385486847607,-0.00158910629102591675,2.05666319974809178800,2.0,-0.3,0.6,0,3,7,6,6,2,7
2568,2025-03-11 23:25:59.586+00,"Big WIN for Republicans, and America, tonight. Congratulations to ALL!!! DJT",1376,5681,31190,[],114146381629892800,0.041516798416499956,0.01047860843683884190,0.04862067378502657679444,0.03442791952478545940912,0.00924967884644524125,0.0001237407876523864616,0.00127999690049937072,0.00346308658200751992,1.05337013183168985100,5.0,0.3,0.5,0,1,6,7,5,2,7
2569,2025-03-11 21:42:41.104+00,"I am pleased to announce that I am appointing Paolo Zampolli as Special Envoy for Global Partnerships. With his extensive experience working with the United Nations, the Kennedy Center, and various International initiatives, Paolo will help us advance America’s Interests on the Global stage. Congratulations Paolo!",772,3759,21913,[],114145975409380484,0.039490646375939507,0.00089759074265809619,0.04950383096576140803686,0.03452424976078655705492,-0.00057482018066335779,-0.00067765326484467475527,0.00155435421545103254,0.00142751486417468898,0.08979936977826602300,5.0,0.0,0.1,0,1,4,7,2,0,8
2570,2025-03-11 21:42:30.963+00,"I am happy to announce that Dr. Anji Sinha will be the next United States Ambassador to Singapore. Anji is a highly respected entrepreneur, with an incredible family! The United States’ relationship with Singapore is vital, and I have no doubt that Anji will strongly represent our Nation’s Interests, and put America First. Congratulations Anji!",269,3299,20018,[],114145974744723188,0.039490646375939507,0.00089759074265809619,0.04950383096576140803686,0.03452424976078655705492,-0.00057482018066335779,-0.00067765326484467475527,0.00155435421545103254,0.00142751486417468898,0.08979936977826602300,5.0,0.0,0.1,0,1,4,7,3,0,8
