id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before_10m,actual_return_after_10m,actual_return_change_10m,actual_volatility_before_10m,actual_volatility_after_10m,actual_volatility_change_10m,actual_return_before_1h,actual_return_after_1h,actual_return_change_1h,actual_volatility_before_1h,actual_volatility_after_1h,actual_volatility_change_1h,actual_return_before_1d,actual_return_after_1d,actual_return_change_1d,actual_volatility_before_1d,actual_volatility_after_1d,actual_volatility_change_1d,llm_sentiment_score,llm_emotiontype,llm_emotionlevel,llm_economyimpact,llm_regulatoryimpact,llm_attentionintensity,gpt4_return_10m,gpt4_volatility_10m,gpt4_return_1h,gpt4_volatility_1h,gpt4_return_1d,gpt4_volatility_1d
1797,2025-06-20 19:40:16.077+00,"Many people have been asking what is going on with Harvard University and their largescale improprieties that we have been addressing, looking for a solution. We have been working closely with Harvard, and it is very possible that a Deal will be announced over the next week or so. They have acted extremely appropriately during these negotiations, and appear to be committed to doing what is right. If a Settlement is made on the basis that is currently being discussed, it will be “mindbogglingly” HISTORIC, and very good for our Country. Thank you for your attention to this matter!",1254,4778,21674,[],114717387393069944,-0.0000522,0.00007602,0.00012822,0.00022718,0.0004071,0.00017992,0.00072814,0.0035322,0.00280407,0.00041006,0.00058311,0.00017305,-0.00912386,-0.00841376,0.00071009,0.00046208,0.00028634,-0.00017574,5.0,1,4,3,6,8,0.0,0.1,0.0,0.1,0.1,0.3
1798,2025-06-20 17:12:39.316+00,"“Hourly workers in the service, hospitality, and retail industries overwhelmingly back President Donald J. Trump’s bold NO TAX ON TIPS plan in the One Big Beautiful Bill, according to a new survey — saying tax-free tips would bring them needed financial stability and relief…” https://www.whitehouse.gov/articles/2025/06/service-workers-rally-behind-president-trump-no-tax-on-tips/",1477,4798,21208,[],114716806959439316,-0.00193901,-0.00639475,-0.00445574,0.00050119,0.00121229,0.0007111,-0.00555726,-0.00362458,0.00193267,0.00054571,0.0010124,0.00046669,-0.00489413,-0.00028273,0.00461139,0.00041917,0.00034822,-0.00007095,5.0,1,4,5,8,6,0.05,0.2,0.1,0.3,0.1,0.3
1800,2025-06-20 13:34:51.832+00,"Zero Border crossings for the month for TRUMP, verses 60,000 for Sleepy, Crooked Joe Biden, a man who lost the 2020 Presidential Election by a “LANDSLIDE!” Biden was grossly incompetent, and the 2020 election was a total FRAUD! The evidence is MASSIVE and OVERWHELMING. A Special Prosecutor must be appointed. This cannot be allowed to happen again in the United States of America! Let the work begin! What this Crooked man, and his CORRUPT CRONIES, have done to our Country in 4 years, is grossly indescribable! MAKE AMERICA GREAT AGAIN!",6309,14220,57065,[],114715950565535905,-0.00060145,-0.00051331,0.00008814,0.00063753,0.00084995,0.00021242,-0.000619,-0.00764562,-0.00702662,0.000367,0.00074968,0.00038268,0.01172531,-0.01997175,-0.03169706,0.00034108,0.00043017,0.00008908,5.0,3,8,4,3,8,-0.2,0.6,-0.1,0.4,-0.3,0.7
1801,2025-06-20 12:38:43.569+00,“FBI emails revealed to The Post expose Biden DOJ’s obsession with piling on Trump charges” https://nypost.com/2025/06/18/opinion/fbi-emails-revealed-to-the-post-expose-biden-dojs-obsession-with-piling-on-trump-charges/,1268,6570,20900,[],114715729826234266,0.00133041,-0.00043994,-0.00177035,0.00027779,0.00034955,0.00007176,0.00239345,-0.00314532,-0.00553876,0.00026534,0.00038024,0.0001149,0.01163194,-0.02123645,-0.03286839,0.00033742,0.00043566,0.00009824,5.0,3,7,3,3,7,0.1,0.3,0.15,0.4,-0.3,0.6
1802,2025-06-20 12:35:53.264+00,“INTERNAL FBI EMAILS REVEAL BIDEN DOJ’S OBSESSION WITH TARGETING TRUMP”,1305,7364,24057,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/715/711/051/418/106/original/e09c4e2275637058.mp4""]",114715718665126727,0.00082674,-0.00045281,-0.00127956,0.00025565,0.00037471,0.00011906,0.00189449,-0.00150013,-0.00339462,0.00025613,0.00036748,0.00011136,0.01150239,-0.02083864,-0.03234103,0.00033717,0.00043578,0.00009861,5.0,3,7,3,3,7,-0.2,0.6,-0.3,0.5,-0.3,0.7
1803,2025-06-20 03:49:39.014+00,"BIG WIN in the Ninth Circuit Court of Appeals on the President’s core power to call in the National Guard! The Judges obviously realized that Gavin Newscum is incompetent and ill prepared, but this is much bigger than Gavin, because all over the United States, if our Cities, and our people, need protection, we are the ones to give it to them should State and Local Police be unable, for whatever reason, to get the job done. This is a Great Decision for our Country, and we will continue to protect and defend Law abiding Americans. Congratulations to the Ninth Circuit, America is proud of you tonight!",3365,12961,60145,[],114713649415085279,0.00014088,-0.00036964,-0.00051052,0.00013686,0.00015466,0.00001781,0.00027882,-0.00333886,-0.00361768,0.0002338,0.0002064,-0.0000274,-0.00310817,-0.0097812,-0.00667303,0.00030125,0.00047264,0.00017138,5.0,1,7,3,3,6,0.05,0.3,0.1,0.4,0.1,0.3
1804,2025-06-20 03:19:59.257+00,Make America Great Again!,1939,5909,33142,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/713/532/171/696/134/original/4dc49f8911c9b2cc.jpg""]",114713532776899739,0.00132454,0.00004308,-0.00128146,0.00026065,0.00033647,0.00007582,-0.00041496,-0.00133315,-0.00091819,0.00024758,0.000201,-0.00004657,-0.00162973,-0.01000012,-0.00837039,0.00030095,0.00047357,0.00017262,5.0,1,5,3,0,3,0.0,0.1,0.0,0.1,0.0,0.1
1806,2025-06-20 00:56:51.196+00,"Marc Thiessen: “Donald Trump is not an isolationist, but I think some of the Republican isolationists are suddenly discovering that they're out of touch with the MAGA movement and Donald Trump…I have total confidence in Donald Trump. This is the guy who killed Qasem Soleimani. You think he's afraid to take out Forgo? Of course not.”",1292,5795,26128,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/712/969/741/854/910/original/14e97bff5b854652.mp4""]",114712969949709404,-0.00022912,-0.00186939,-0.00164027,0.00035539,0.00025134,-0.00010405,0.00058478,0.00021203,-0.00037275,0.00029521,0.00026625,-0.00002896,-0.00246897,-0.01423136,-0.01176239,0.00032214,0.00047505,0.00015291,5.0,4,6,6,3,7,0.1,0.3,0.15,0.4,0.3,0.6
1810,2025-06-19 23:58:49.433+00,“Lowest Inflation In 4 Years.” Kevin Hassett,1076,4803,25894,[],114712741765922456,-0.0000192,0.00038607,0.00040528,0.00008926,0.0003317,0.00024244,0.00065577,0.00024119,-0.00041458,0.00029479,0.00029657,0.00000178,-0.00196797,-0.01331949,-0.01135151,0.00032645,0.00047592,0.00014947,7.0,1,3,6,3,6,0.1,0.3,0.15,0.25,0.3,0.4
1811,2025-06-19 23:44:11.704+00,@IStandWithTrump47 Depart of Treasury just announced the largest BLUE COLLAR WAGE GROWTH IN OVER 60 YEARS. WOW!,841,5565,27590,[],114712684243270785,0.0007446,-0.00040619,-0.00115079,0.00021661,0.00020437,-0.00001224,0.00038441,-0.00036359,-0.000748,0.00031367,0.00026265,-0.00005102,0.00073256,-0.01374666,-0.01447922,0.00032712,0.00047592,0.00014881,5.0,5,7,7,3,6,-0.1,0.3,-0.15,0.4,0.3,0.6
1817,2025-06-19 23:03:18.91+00,"Too many non-working holidays in America. It is costing our Country $BILLIONS OF DOLLARS to keep all of these businesses closed. The workers don’t want it either! Soon we’ll end up having a holiday for every once working day of the year. It must change if we are going to, MAKE AMERICA GREAT AGAIN!",4050,5446,25151,[],114712523496772999,-0.00141476,0.00209012,0.00350488,0.00034107,0.00020104,-0.00014002,0.00032546,0.00143024,0.00110478,0.0003552,0.00026866,-0.00008654,-0.00347504,-0.01456572,-0.01109068,0.00032639,0.00047606,0.00014967,5.0,3,7,6,3,6,0.0,0.1,0.0,0.1,-0.2,0.3
1818,2025-06-19 22:38:05.506+00,"Just approved storm damage money for the Great State of Tennessee. Alabama, Arkansas, and North Carolina among the other states that were previously approved. My honor to do so! DJT",758,4987,24963,[],114712424314242751,0.0018082,0.00060971,-0.00119849,0.00025763,0.00030665,0.00004902,0.00336915,-0.00008959,-0.00345874,0.0003851,0.0003226,-0.0000625,-0.00130928,-0.01496507,-0.0136558,0.00032467,0.00047553,0.00015087,5.0,1,3,4,8,3,0.0,0.1,0.0,0.1,0.0,0.1
1819,2025-06-19 21:56:00.154+00,Congratulations to Mya Lesnar on the WIN — Great Genetics!,515,2623,14623,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/712/079/754/339/789/original/b3837654ae2ca05e.jpg"",""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/712/079/754/339/788/original/94bb0384d0fba436.png""]",114712258815748546,-0.00070833,0.00240259,0.00311092,0.00030259,0.00051061,0.00020803,-0.000007,0.00327937,0.00328637,0.00028201,0.00038247,0.00010046,-0.0081334,-0.00685252,0.00128088,0.00032627,0.0004747,0.00014844,5.0,1,3,0,0,1,0.0,0,0.0,0,0.0,0.1
1820,2025-06-19 20:37:23.08+00,“Trump Admin Moves To Bulldoze Biden-Era Mining Rule” https://dailycaller.com/2025/06/13/trump-admin-moves-to-bulldoze-biden-era-mining-rule/,668,4158,19434,[],114711949674671760,-0.00014754,-0.00127194,-0.0011244,0.00026381,0.00021914,-0.00004467,0.00063807,0.00057835,-0.00005972,0.00029467,0.00027236,-0.0000223,-0.00113693,-0.00610466,-0.00496773,0.00033983,0.00047302,0.00013319,5.0,3,5,5,8,7,0.05,0.3,0.1,0.4,0.3,0.6
1821,2025-06-19 20:24:39.695+00,"“NAVY RECRUITMENT ‘SKYROCKETS’ UNDER TRUMP’S LEADERSHIP”“The U.S. Navy has achieved its fiscal year 2025 recruiting goal three months ahead of schedule, positioning the maritime service branch to send more than 40,000 future Sailors to basic training by the end of the summer…” https://www.foxnews.com/us/navy-recruitment-skyrockets-under-trumps-leadership-official-says",671,4581,21828,[],114711899645287088,0.00029195,-0.00008124,-0.00037319,0.00031036,0.00022559,-0.00008477,0.0006648,-0.00006208,-0.00072688,0.00031987,0.00023958,-0.00008029,0.00217207,-0.00895005,-0.01112212,0.00034067,0.0004727,0.00013203,5.0,1,4,3,0,3,0.0,0.1,0.0,0.1,0.1,0.3
1822,2025-06-19 20:14:42.346+00,"Vice President JD Vance: “I'm proud to announce with HHS Secretary Robert F. Kennedy Jr. and NIH Director Jay Bhattacharya that the Trump Administration is launching a program to study long-term health effects of the chemical spill in East Palestine, OH and help residents access the care they need. East Palestine, we will never forget you.”",1026,6668,27838,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/114/711/858/960/241/198/original/62082a4ff1c8e485.mp4""]",114711860495264455,0.00052509,0.00029195,-0.00023314,0.00036102,0.00031036,-0.00005066,-0.00020822,-0.00051752,-0.0003093,0.00030384,0.00027316,-0.00003069,0.00519699,-0.00730014,-0.01249713,0.00034243,0.00046657,0.00012414,5.0,2,5,4,8,6,0.0,0.1,0.0,0.2,0.1,0.3
1823,2025-06-15 04:11:44.661+00,"What a GREAT Parade. THANK YOU, ARMY!",2829,7202,48613,[],114685424737399826,0.00005925,-0.0000418,-0.00010105,0.00002336,0.00007829,0.00005493,-0.00004256,0.00038364,0.0004262,0.00009901,0.00008764,-0.00001137,0.00160116,0.00465758,0.00305642,0.00028093,0.00035164,0.00007071,5.0,1,6,1,0,1,0.0,0.1,0.0,0.1,0.1,0.2
1827,2025-06-14 19:01:38.279+00,"President Putin called this morning to very nicely wish me a Happy Birthday, but to more importantly, talk about Iran, a country he knows very well. We talked at length. Much less time was spent talking about Russia/Ukraine, but that will be for next week. He is doing the planned prisoner swaps - large numbers of prisoners are being exchanged, immediately, from both sides. The call lasted approximately 1 hour. He feels, as do I, this war in Israel-Iran should end, to which I explained, his war should also end.",5752,11145,60344,[],114683261634430212,0.00396905,0.00030295,-0.0036661,0.00030682,0.00086634,0.00055952,0.00239062,-0.00272297,-0.00511359,0.00038122,0.00043746,0.00005623,-0.00131816,0.00525599,0.00657415,0.00033047,0.00029244,-0.00003803,5.0,1,4,7,3,7,0.1,0.3,0.15,0.4,0.3,0.7
1828,2025-06-14 16:42:21.26+00,"I have been briefed on the terrible shooting that took place in Minnesota, which appears to be a targeted attack against State Lawmakers. Our Attorney General, Pam Bondi, and the FBI, are investigating the situation, and they will be prosecuting anyone involved to the fullest extent of the law. Such horrific violence will not be tolerated in the United States of America. God Bless the great people of Minnesota, a truly great place!",4514,11655,62648,[],114682713948931541,0.00056151,-0.00268962,-0.00325113,0.00033442,0.00042207,0.00008764,-0.00046915,-0.0011175,-0.00064835,0.00038265,0.00034495,-0.0000377,-0.00751869,0.00802176,0.01554044,0.0003705,0.00030272,-0.00006778,5.0,4,7,2,3,8,-0.1,0.3,-0.05,0.2,-0.2,0.6
1829,2025-06-14 14:28:08.395+00,"OUR GREAT MILITARY PARADE IS ON, RAIN OR SHINE. REMEMBER, A RAINY DAY PARADE BRINGS GOOD LUCK. I’LL SEE YOU ALL IN D.C.",5905,9705,56431,[],114682186196359798,-0.00022996,-0.00114764,-0.00091768,0.00028623,0.00012404,-0.00016218,0.00063598,-0.00138975,-0.00202572,0.00024273,0.00019097,-0.00005177,0.00792958,0.00336092,-0.00456866,0.00040462,0.00030161,-0.00010302,5.0,1,4,1,0,2,0.0,0.1,0.0,0.1,0.1,0.3
1830,2025-06-14 13:49:33.194+00,HAPPY FLAG DAY!,4550,8317,51538,[],114682034463994099,-0.00090189,0.0005977,0.00149959,0.00031036,0.00018107,-0.00012929,0.00060645,-0.00056745,-0.0011739,0.0003037,0.00019771,-0.00010599,-0.00097138,0.00527217,0.00624355,0.00041776,0.00029876,-0.000119,5.0,1,3,0,0,0,0.0,0.1,0.0,0.1,0.0,0.1
1831,2025-06-14 13:48:40.926+00,This is a big day for America!!! DJT,2707,7351,47165,[],114682031038787625,-0.00122672,0.0008973,0.00212402,0.0002766,0.00019567,-0.00008093,0.00044709,-0.0002955,-0.00074259,0.00030437,0.00020103,-0.00010334,-0.00092749,0.00617874,0.00710622,0.00041802,0.00029841,-0.00011961,5.0,1,6,3,0,3,0.1,0.3,0.15,0.4,0.3,0.6
1833,2025-06-13 11:34:34.889+00,"Two months ago I gave Iran a 60 day ultimatum to “make a deal.” They should have done it! Today is day 61. I told them what to do, but they just couldn’t get there. Now they have, perhaps, a second chance!",9148,9807,50107,[],114675841423085927,-0.00128174,0.00231318,0.00359492,0.00054528,0.00066766,0.00012238,0.00003956,0.0032747,0.00323515,0.00048765,0.00047865,-0.000009,-0.02238923,0.00349542,0.02588465,0.00069436,0.00044458,-0.00024977,5.0,3,6,7,6,7,-0.2,0.6,-0.3,0.7,-0.3,0.7
1834,2025-06-13 10:12:23.324+00,"The Appeals Court ruled last night that I can use the National Guard to keep our cities, in this case Los Angeles, safe. If I didn’t send the Military into Los Angeles, that city would be burning to the ground right now. We saved L.A. Thank you for the Decision!!!",4485,11781,61352,[],114675518227311570,0.00132213,-0.00181958,-0.00314171,0.00078934,0.00065114,-0.0001382,0.00125299,0.00037393,-0.00087906,0.00056662,0.00052218,-0.00004443,-0.02412227,0.00107488,0.02519714,0.00068884,0.00045812,-0.00023072,5.0,1,7,4,6,8,-0.2,0.6,-0.1,0.4,-0.3,0.7
1835,2025-06-13 09:56:45.744+00,"I gave Iran chance after chance to make a deal. I told them, in the strongest of words, to “just do it,” but no matter how hard they tried, no matter how close they got, they just couldn’t get it done. I told them it would be much worse than anything they know, anticipated, or were told, that the United States makes the best and most lethal military equipment anywhere in the World, BY FAR, and that Israel has a lot of it, with much more to come - And they know how to use it. Certain Iranian hardliner’s spoke bravely, but they didn’t know what was about to happen. They are all DEAD now, and it will only get worse! There has already been great death and destruction, but there is still time to make this slaughter, with the next already planned attacks being even more brutal, come to an end. Iran must make a deal, before there is nothing left, and save what was once known as the Iranian Empire. No more death, no more destruction, JUST DO IT, BEFORE IT IS TOO LATE. God Bless You All!",5513,12651,60262,[],114675456780398208,0.0022733,-0.00384454,-0.00611785,0.0003719,0.00064988,0.00027798,0.00152862,-0.00051834,-0.00204695,0.00047814,0.00057208,0.00009393,-0.02454712,-0.00030996,0.02423716,0.00068564,0.00046278,-0.00022286,5.0,4,8,7,6,8,-0.4,0.8,-0.3,0.6,-0.6,0.85
1836,2025-06-12 23:04:05.686+00,"Incompetent Gavin Newscum should have been THANKING me for the job we did in Los Angeles, rather than making sad excuses for the poor job he has done. If it weren’t for me getting the National Guard into Los Angeles, it would be burning to the ground right now!",5401,9269,49708,[],114672890392575865,0.00293302,-0.00240799,-0.00534101,0.00039422,0.000956,0.00056178,-0.0003484,-0.01205016,-0.01170176,0.00062375,0.0009662,0.00034245,-0.02240993,-0.00213943,0.02027049,0.00048062,0.00068808,0.00020746,5.0,3,7,3,0,6,0.0,0.2,0.0,0.3,-0.3,0.6
1837,2025-06-12 22:45:11.412+00,"The Biden Administration and Governor Newscum flooded America with 21 Million Illegal Aliens, destroying Schools, Hospitals and Communities, and consuming untold Billions of Dollars in Free Welfare. All of them have to go home, as do countless other Illegals and Criminals, who will turn us into a bankrupt Third World Nation. America was invaded and occupied. I am reversing the Invasion. It’s called Remigration. Our courageous ICE Officers, who are daily being subjected to doxxing and murder threats, are HEROES. We will always have their back as they carry out this noble mission. America will be for Americans again!",3438,10304,45235,[],114672816056718064,0.00060351,-0.00126921,-0.00187272,0.00059604,0.00048142,-0.00011463,-0.00200212,0.00129533,0.00329745,0.00061496,0.00051387,-0.00010109,-0.02264913,-0.00263642,0.0200127,0.00047887,0.0006888,0.00020993,5.0,3,8,6,6,8,-0.1,0.3,-0.15,0.4,-0.3,0.7
